"","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","Cancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","Cancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer"
"ENSG00000172992",5.094114,4.458954,3.266134,6.04225,4.576575,4.205174,4.769588,3.883051,5.024353,4.657897,3.973974,4.178639,4.264932,3.033261,3.357843,6.224827,5.216115,4.082264,4.14794,4.587465,5.792838,4.137793,4.128306,4.675455,4.705017,2.401641,3.771656,2.62118,5.198255,4.548002,4.342545,3.337245,4.494878,2.467828,4.803762,4.444216,3.727486,4.172925,3.866405,3.628834,4.398857,2.305126,1.703242,4.089247,4.538254,4.400804,4.995208,5.092855,5.691281,4.724021,3.941096,4.324131,4.561563,4.831337,2.898788,4.62864,4.154734,3.749922,4.711212,4.157438,4.930688,5.069842,4.118855,5.091111,4.561432,4.177709,4.689404,5.149271,5.443039,5.690764,4.584295
"ENSG00000173064",3.49761,3.446779,-0.981793,3.635744,3.533073,4.709647,-0.7007318,4.193391,3.388317,3.386092,1.553642,3.610355,3.371847,3.770226,3.100685,5.628724,4.94048,3.671195,-2.566306,3.850499,0.5833851,4.061844,2.817105,2.512517,2.383089,3.731346,3.178566,3.596089,-0.435951,0.780836,-0.4953978,3.337245,4.784384,4.669462,4.021353,5.006095,2.7946,4.734804,4.260069,4.960677,5.135823,4.863121,4.314676,3.944857,1.078822,6.278962,3.897667,3.576606,5.091522,4.599574,3.023559,-2.81542,4.37515,3.321337,3.940608,4.894373,1.424341,1.992492,4.548154,4.101943,3.462135,2.97924,3.829348,4.098888,4.929819,3.953148,1.959011,5.739509,5.74112,5.912378,3.867025
"ENSG00000173083",5.011314,5.40334,4.375759,8.420564,6.235776,7.242434,2.843589,4.687655,6.138865,3.959277,7.552315,5.54679,4.264932,0.6003011,7.424372,3.009814,5.902006,9.112133,8.601739,5.687,6.198095,6.42982,5.222089,4.757139,6.862342,3.906433,4.141413,4.531383,5.658567,5.615672,2.227068,4.252633,5.848515,2.953255,6.006853,3.958789,3.979024,4.825002,4.60337,4.999672,4.960736,4.264484,4.087906,5.579572,4.202205,8.381627,6.747116,8.508992,7.664036,7.850917,7.584468,5.795605,6.482954,7.631345,8.026454,7.84465,6.675716,4.876299,6.23621,5.99176,8.799912,5.816809,7.648108,5.576538,9.118809,6.256737,4.565669,5.652704,4.846203,7.193584,7.686554
"ENSG00000173113",5.20472,5.229472,5.526002,3.522534,5.402179,4.393619,5.291735,3.6766,4.973279,5.605969,3.841218,4.585264,4.59424,5.497542,3.89288,3.372384,3.499908,4.6791,6.029884,3.545645,3.39074,4.278656,5.463097,5.265079,4.729891,5.336846,5.767598,4.633564,3.47094,4.815106,5.221593,5.455529,5.602938,4.789756,5.105417,5.982636,5.357536,6.380521,6.232898,5.40021,5.050934,5.642995,7.013097,5.579572,4.337557,2.498984,5.196993,4.779697,1.661534,4.924099,4.447158,4.079398,5.071758,5.192482,4.386234,4.752819,4.407853,4.341641,4.153522,5.087729,4.101959,4.794208,4.403584,4.217941,3.824466,4.582965,5.007374,3.285333,3.542049,3.422275,2.232309
"ENSG00000173193",4.155994,6.043916,4.062601,0.7151787,5.352992,4.709647,-2.285694,5.072085,4.44565,4.770007,4.336544,3.961828,4.471383,5.900425,-2.256867,4.450386,2.762942,5.714147,-2.566306,-0.5418183,4.490276,4.874759,5.139033,4.138702,6.314854,4.676003,5.877123,0.08512724,-2.020914,-1.334641,-1.232363,2.459729,5.342875,5.003881,4.662899,5.779819,5.744559,6.047394,6.007761,4.443278,5.215993,5.578144,5.934196,5.674209,6.219835,3.805645,-1.372862,4.658135,0.813537,4.180197,3.840694,4.602432,4.726623,4.177427,5.873821,4.722762,0.2868376,6.181375,5.759938,5.705642,1.205795,4.910853,5.348722,4.067524,4.394782,5.222497,6.400446,3.77076,3.542049,-2.359085,3.599092
"ENSG00000173210",7.856433,8.617383,7.561239,8.856921,7.96685,8.256667,6.445625,8.282678,8.24091,8.275281,8.526199,7.978786,8.271852,5.376405,7.989874,8.632911,8.861476,9.270291,8.348826,8.768795,6.075238,8.034785,6.13368,5.971948,6.064098,7.583431,6.890247,7.405251,7.042482,6.840284,6.631823,6.858423,8.472666,6.914084,8.024955,6.559693,7.529925,7.56851,7.325836,8.143718,8.28731,7.514579,6.28151,7.404289,8.435117,9.602548,8.193572,8.316504,9.837568,8.652998,8.864461,8.833387,8.882763,9.038883,8.979161,8.513753,8.975438,9.240871,8.641408,8.289053,8.554523,8.5852,8.039668,8.361438,8.908067,8.551338,8.112448,9.456059,9.229407,9.078147,9.782449
"ENSG00000173221",4.897358,5.768707,3.266134,3.117277,3.590789,3.733106,4.054156,3.326658,3.960223,4.137064,1.989741,3.961828,3.066993,-1.721627,4.613498,0.2024588,-1.629375,3.639134,4.552635,2.265537,0.5833851,4.467101,5.562063,5.723664,4.936342,4.593067,5.539097,4.531383,5.255211,3.146485,2.797384,5.238035,4.67545,4.05279,4.021353,4.909879,3.035608,3.868071,5.740874,4.498773,4.650396,5.401987,6.064698,3.784392,3.400751,1.710488,4.144413,2.057231,1.951041,3.16271,4.49749,3.451366,1.632646,5.151982,5.220716,3.767616,0.7722645,4.075908,4.83766,4.733299,1.495301,3.178549,5.738374,4.478593,4.206337,5.33166,4.521947,3.85093,3.136793,-2.359085,-2.015618
"ENSG00000173230",4.506275,5.325687,4.90085,5.656017,3.984453,3.988363,6.531289,4.731048,4.287388,4.796724,5.792609,5.260169,4.188983,-1.721627,0.9130583,1.787421,4.878419,5.721821,-2.566306,5.607929,6.00965,5.042216,4.570012,4.138702,3.531952,5.46365,5.19679,4.608689,2.066549,5.95384,3.658408,4.044691,4.980305,5.100096,6.118964,5.982636,6.049414,5.802976,5.227402,5.485098,5.432804,4.863121,5.652258,5.42485,4.779262,2.774618,4.397967,4.454122,5.457393,5.153886,5.128428,5.824825,5.208331,5.099705,5.052911,4.782263,6.099336,4.519038,4.896958,5.223934,4.72237,5.301168,5.051741,3.442372,6.342315,4.302156,5.510807,4.870295,5.146508,6.351721,5.591712
"ENSG00000173264",4.111255,4.575363,4.375759,5.047375,4.518276,3.908192,4.70299,3.958013,4.061506,4.257359,4.431963,4.683112,4.188983,0.6003011,2.69733,6.268548,4.203515,4.631006,4.22811,3.850499,5.940937,3.896785,3.790138,4.931469,5.019398,2.146384,3.128813,5.957956,3.956366,5.05194,5.629757,2.588053,3.395342,2.467828,4.58695,4.139361,3.035608,3.481047,3.9219,4.443278,3.176465,2.594632,2.781244,3.156361,4.900824,5.262284,5.651723,3.878261,4.374252,4.145008,0.2162036,3.952764,3.862944,3.731801,4.757744,4.083644,3.942189,4.494992,3.98157,4.538042,4.930688,4.3741,4.00992,3.582097,3.53496,4.960722,3.453776,5.630161,5.840229,5.480119,6.337529
"ENSG00000173473",4.85728,5.11103,4.375759,4.446983,3.410217,4.560269,5.336358,3.080497,4.947048,4.137064,2.595462,4.635017,4.651955,4.721317,4.637951,6.268548,4.436714,4.401805,-2.566306,5.072892,2.168348,6.128515,4.803684,5.355277,4.049351,4.269003,5.122471,6.053218,2.371404,5.361167,4.171359,4.610893,3.957221,6.555291,5.210387,5.833258,4.544621,6.575024,4.852191,5.565269,6.156287,6.274752,5.428134,5.963716,5.818362,3.46051,4.809035,4.081078,3.620892,5.17148,3.023559,5.036329,3.546917,4.805458,3.109006,4.62864,5.936453,4.876299,5.343125,4.360255,4.445261,5.363904,4.314775,4.301196,4.846161,4.732021,5.883284,5.801348,5.276067,5.90301,5.691741
"ENSG00000173486",2.737281,1.956453,2.718647,3.790467,2.310681,3.026837,1.173737,3.268942,3.388317,2.116003,2.751581,2.659265,1.301458,5.900425,1.991061,4.450386,2.458088,2.292684,-2.566306,-0.5418183,4.831313,3.375953,4.803684,4.883773,3.925616,4.037677,4.903253,3.120751,-2.020914,3.489787,1.82653,3.928282,4.132308,2.953255,5.443586,5.261352,4.090056,4.638589,5.136494,4.128405,4.761427,4.492753,4.762135,4.451817,2.35893,3.923482,2.963421,0.472269,3.135465,2.849552,2.718704,3.293104,4.235987,2.302958,2.511765,3.438309,3.250312,1.507065,2.887242,2.677445,3.245323,2.131243,3.76376,2.513926,3.17239,0.5532178,3.357561,3.285333,3.65526,4.015954,2.628238
"ENSG00000173542",6.026453,6.527032,6.401911,6.387604,6.073182,6.472396,4.559796,6.365039,6.422037,5.776733,6.351875,7.051582,7.103651,2.365836,4.962302,7.551187,7.200347,7.466039,4.593565,7.065512,6.137974,6.459721,5.684269,4.464688,5.039436,6.493684,6.060794,3.596089,5.644422,5.379604,5.327332,4.754563,6.454236,6.374718,5.82044,5.833258,5.116528,5.846697,5.31292,6.171732,6.34639,5.674359,4.723141,5.846677,7.056102,6.762809,4.408497,5.697235,6.69618,6.868553,6.796148,7.254701,6.443959,6.743774,6.798115,6.672543,7.006569,6.706083,6.724913,6.036848,7.193217,7.282344,5.837341,7.440843,6.644258,6.238161,6.771043,6.218906,6.061766,5.668821,6.00119
"ENSG00000173575",5.971194,5.92608,6.33109,6.419576,5.923988,6.817828,6.906599,7.324889,6.650539,5.679592,6.524171,6.136078,6.098471,6.813648,4.152524,7.73384,6.307263,6.719907,2.291675,5.901125,5.868787,7.838233,6.144366,6.500707,6.506985,6.901271,7.94068,5.957956,7.053228,6.435747,5.491013,6.401971,7.217344,7.597111,7.070984,8.0119,6.70149,8.2194,7.109859,6.765206,7.390244,7.582284,7.490419,7.009812,6.184357,6.919941,6.707156,5.843828,6.818038,6.371212,5.139036,6.158995,5.383418,6.14426,6.342707,7.038603,4.907424,6.614195,6.575634,7.084154,7.088438,6.038134,7.494842,6.601388,6.851535,6.386108,7.058,6.172858,6.866919,7.934387,6.749253
"ENSG00000173660",9.380842,8.993019,10.4544,10.42278,9.936216,10.00713,10.59446,9.783837,9.869298,9.823362,10.19559,10.27936,10.54034,9.520952,9.581943,10.03693,9.151164,9.481096,11.41589,10.06644,10.21092,9.789765,10.18213,9.732527,10.63493,9.415284,9.321409,9.779659,10.08008,9.87745,9.767402,9.33124,9.330577,9.246562,9.621861,9.424763,10.07242,9.091221,8.919346,9.428171,9.312601,9.167246,8.306456,9.446799,10.207,9.392525,10.33493,10.44467,10.43156,10.13243,9.710504,9.351057,10.22194,9.424027,10.003,10.04203,9.583754,9.16003,9.867922,9.550404,9.984602,9.223648,9.290964,9.832067,10.15783,9.345827,9.36763,9.16013,8.98736,9.248708,9.785686
"ENSG00000173674",4.884122,4.930458,6.157758,5.107496,5.078235,4.50683,4.343662,5.625776,4.518713,5.359457,5.888244,5.46662,4.471383,5.438244,5.07405,6.179739,5.313139,4.989949,5.93752,4.587465,6.00965,5.697881,5.577917,5.22736,6.810811,5.326614,5.109704,6.053218,3.956366,6.099987,5.771389,5.644489,4.360577,6.028543,5.158857,5.606487,5.601955,5.970432,5.064344,5.616343,5.787899,4.689789,4.873167,6.00071,4.810626,5.284479,5.492562,4.995831,3.246496,2.934441,4.834181,4.079398,4.307246,4.028783,4.324395,5.429031,5.672269,5.334884,4.711212,5.440745,4.777337,5.343293,4.746886,4.636545,3.989526,5.062773,4.280939,4.663845,5.258256,5.375625,5.897271
"ENSG00000173692",6.789682,6.406486,5.247026,5.220707,5.480606,5.520376,-2.285694,4.930357,5.50978,4.947403,5.214372,4.585264,4.471383,7.223817,2.601114,4.450386,5.771504,5.480813,-2.566306,-0.5418183,4.670848,5.771254,3.676927,4.011323,4.705017,5.810573,6.112906,1.222631,5.138958,2.808317,4.876161,4.754563,6.014252,4.789756,6.197676,5.096292,5.710208,5.613498,5.928689,5.457353,6.545699,5.849446,6.481684,6.954317,3.62902,6.656198,5.250654,2.673903,4.557698,5.352052,6.082452,4.282612,4.561563,6.72664,5.859358,5.699801,5.672269,5.413956,5.541975,5.569069,2.790757,5.625232,6.002831,5.734655,6.03746,5.558218,5.597612,4.908263,5.921693,6.087998,4.251168
"ENSG00000173726",3.462421,1.956453,3.410524,3.037107,3.849101,2.6858,3.206159,2.512213,2.266326,3.911183,2.110035,3.796768,3.066993,4.848229,5.194344,1.787421,2.762942,4.261433,5.60862,4.412378,3.39074,3.496247,5.684269,5.000182,5.097931,4.50507,4.98941,4.392556,3.10837,3.738608,4.125189,4.625921,4.047419,5.003881,4.132384,5.337301,2.7946,5.335197,4.60337,3.900136,3.176465,4.179595,5.631349,3.784392,1.078822,-0.1639811,2.714601,3.576606,1.661534,2.849552,2.827638,2.313863,2.976601,1.875537,1.98125,2.907794,1.134835,-0.07789744,2.887242,4.101943,0.357798,2.868209,3.952205,3.051582,3.638053,2.998003,2.747507,0.9634049,2.881536,2.998467,-0.4306557
"ENSG00000173757",4.133798,4.358552,-0.981793,2.952218,3.275915,1.586264,-2.285694,-2.345768,3.464266,3.386092,2.892444,2.839837,4.188983,1.448298,3.625776,5.411912,4.878419,3.313148,-2.566306,5.48055,0.5833851,4.91848,3.790138,3.198408,0.1814548,4.062552,2.968348,-0.6518384,4.087611,0.2503213,3.065317,2.588053,3.250952,3.605331,4.235478,4.444216,1.657096,3.687498,3.866405,3.725049,4.650396,4.561465,4.314676,3.944857,3.315862,5.327872,3.316437,3.822766,2.398499,3.477583,3.965142,3.067223,4.726623,3.357406,3.059253,5.023271,5.947903,5.413956,4.666474,3.78707,2.679726,1.394277,5.232313,4.525514,5.083853,3.859026,3.991433,6.931496,6.415179,6.709693,6.337529
"ENSG00000173812",12.65727,12.77043,12.13309,13.03827,11.60803,12.55976,12.77462,12.38507,12.76036,12.53664,12.44055,12.27557,12.26594,11.3713,11.9519,12.60254,11.71977,11.73888,13.08735,11.77305,13.02762,11.74018,11.77571,11.71464,13.1433,11.79262,11.07698,12.10632,12.83886,12.14653,11.8155,11.61355,11.52045,11.60277,11.15434,11.85563,11.80252,11.85776,10.92381,11.50026,11.87266,11.1915,10.98787,11.79002,12.27067,12.43306,11.87308,12.68641,13.37172,13.09435,12.43399,12.02157,12.33409,12.85767,12.28084,12.53113,12.29464,12.29143,12.36347,12.48962,12.69826,12.89639,12.14173,12.27424,12.63621,12.68982,12.58961,12.59504,12.11012,12.49622,12.88076
"ENSG00000173821",5.594246,3.903986,3.541769,4.919051,3.410217,3.823303,-2.285694,4.499722,3.388317,4.137064,3.488547,3.961828,3.734417,4.653412,3.851658,4.957346,3.415019,5.088213,-2.566306,4.667635,4.042817,5.885814,5.496845,5.440166,4.870754,5.639271,6.984173,2.62118,1.679526,5.040398,3.690469,4.768174,6.867211,7.179323,7.139048,8.351106,6.254031,8.061379,7.400994,7.115149,7.883057,7.470591,7.759729,6.567294,1.078822,5.782438,2.371299,3.822766,3.246496,2.32872,4.982917,5.528876,3.06149,5.26073,2.652627,3.934266,3.637335,1.992492,4.185584,5.4848,2.123333,2.868209,5.929952,4.657761,6.402124,5.762671,6.634006,5.270833,4.556696,5.600917,3.765742
"ENSG00000173852",4.744623,2.207992,3.662063,5.902177,5.24928,3.026837,4.812338,4.193391,5.234146,5.147481,4.884032,3.39623,5.129277,1.085728,-2.256867,4.726021,5.313139,5.348276,-2.566306,-0.5418183,4.283825,4.061844,2.585779,2.846936,1.94699,5.284945,-2.704077,0.9331241,-2.020914,2.12479,0.6421057,-1.381573,4.047419,3.605331,3.769814,3.221823,4.761433,3.687498,2.717541,4.70159,3.91343,2.305126,2.925634,2.504284,4.611318,5.750902,2.235947,5.289892,6.530528,5.887307,5.180705,4.849916,5.030239,4.697036,2.270757,3.934266,5.164582,3.903955,-0.0002828825,5.348381,4.01315,4.938598,5.772123,2.41771,5.319231,4.177709,4.83943,7.938393,7.321802,6.867327,6.472222
"ENSG00000173889",5.105564,4.07193,6.384529,4.826687,4.147182,5.08269,2.237868,6.016176,5.545186,4.898905,4.646088,6.136078,5.422473,4.255653,4.798416,7.213686,4.151984,4.710295,4.201878,6.144682,4.975703,5.510602,3.734643,2.512517,3.06898,4.784644,5.450741,0.08512724,1.438518,2.365798,-0.009970994,0.2033892,5.342875,5.97879,5.158857,6.160423,5.710208,5.206873,5.112843,5.429064,5.215993,5.980691,5.522001,5.42485,5.722679,5.096546,1.662762,5.116125,5.233076,3.994982,4.303666,4.515497,4.700391,5.011909,3.530143,5.07177,5.57224,5.177603,3.232378,5.275008,4.543664,4.453171,4.780438,2.985994,5.155112,4.677914,5.967185,-1.358523,1.386771,-0.7741225,-2.015618
"ENSG00000173915",7.617426,7.169615,8.487849,8.071473,8.343579,8.528779,7.592357,7.321344,7.623878,8.342557,6.60317,8.528807,8.343665,5.072789,6.795701,8.436079,6.064112,7.267999,7.435102,6.925787,7.681417,6.55975,7.030884,6.444282,7.388957,7.001152,7.540287,5.791105,6.384228,6.726055,6.447117,6.302591,6.879542,7.880609,8.0814,8.000266,7.318162,7.515317,7.425201,7.167458,7.225708,7.310126,7.802443,8.014342,7.175349,5.527181,6.707156,8.067713,7.395491,7.216669,7.072802,7.174684,7.843599,6.90782,6.300504,7.642754,7.521416,7.065741,6.526412,7.112512,7.782384,7.722204,7.23534,6.861225,9.05736,6.799035,7.706594,6.578115,6.470371,6.7204,6.64616
"ENSG00000173960",5.665603,6.182521,6.095023,6.287202,6.000512,5.767594,7.038486,6.564125,6.833499,5.377268,5.854196,6.604123,6.430741,5.148738,5.258833,6.035349,6.105334,5.462609,6.307138,6.199649,7.183298,5.747209,5.713269,6.733789,5.760393,5.367113,5.539097,6.089629,6.560287,6.066238,6.598416,5.238035,6.639649,6.076637,4.50678,5.181181,6.53484,5.395318,5.677795,5.565269,4.864521,5.438981,4.555685,5.763019,5.755283,7.035691,6.058426,5.951241,6.497233,6.819178,6.491293,6.737249,5.479101,4.894073,6.074986,5.553786,6.868791,5.824176,5.872546,5.197702,5.112685,5.044531,6.492313,4.593152,5.521539,5.400101,5.597612,7.080269,6.884441,7.00505,7.63004
"ENSG00000173992",4.341739,3.541416,5.126731,5.820713,5.540415,5.118759,6.677202,2.177794,5.436251,3.583129,4.036035,2.211806,4.471383,5.046557,3.234986,5.628724,6.271492,5.338326,4.800016,6.278361,5.338273,4.209943,6.517544,6.492781,6.851049,4.814239,4.961259,6.460167,4.354126,4.657825,5.199482,5.856831,4.429289,5.355353,5.308234,5.478163,4.544621,5.663251,4.935446,3.900136,5.291942,4.91656,4.942708,4.55491,5.065883,5.369997,6.922677,5.757671,4.641356,4.599574,5.58931,3.952764,5.333086,4.157107,3.566213,5.250938,4.339949,4.286675,4.277702,3.638971,6.030223,3.839062,4.566314,5.196354,5.67489,4.914674,4.47686,6.429379,6.603296,5.612459,7.313057
"ENSG00000174021",6.344158,6.425223,6.739306,6.548069,6.709526,7.041004,6.83065,6.158058,6.402865,6.950381,5.774518,6.78028,6.806078,6.104922,6.45394,5.694312,5.190804,5.887914,6.625987,6.278361,5.868787,6.052063,6.525742,6.278974,5.993953,6.37954,6.629078,5.948074,6.123745,6.20193,6.488736,6.547192,6.842228,6.48575,6.366182,6.117988,6.573573,6.084389,7.03003,6.046977,5.678965,6.030018,7.013097,6.10632,6.759308,5.239741,6.126984,6.854244,5.730014,6.549992,6.55209,6.674428,6.774557,7.171108,6.284354,6.59999,6.654908,6.539754,6.197425,6.634089,6.690506,6.149165,6.502402,6.595903,7.202137,6.657088,6.581729,5.841149,5.293662,5.976305,5.635433
"ENSG00000174099",6.096985,6.083772,5.61812,6.354907,5.284686,5.547094,6.95032,5.505981,6.127231,5.776733,6.890345,5.291533,6.034812,6.104922,6.390592,6.392283,6.171525,5.973972,-2.566306,6.278361,5.537581,6.587101,5.09564,5.246343,5.760393,5.846823,4.975403,6.226724,5.273707,5.370415,5.733421,6.047485,4.835915,5.355353,6.091742,6.201645,5.357536,5.335197,4.60337,6.065474,4.650396,5.11248,3.391298,5.805454,5.908092,6.256681,5.579005,5.205623,6.508417,6.167102,6.049094,5.349487,6.024964,5.231875,5.421119,6.191825,5.542338,6.247633,5.578656,5.52755,5.311994,5.301168,4.876654,5.774048,5.999241,6.037929,5.18608,6.846048,6.478086,6.11259,6.882227
"ENSG00000174175",9.671152,10.37209,9.798747,11.25918,10.51292,10.22857,8.392906,10.30057,10.82159,10.45349,11.01247,9.861552,10.053,8.377721,10.69095,10.2672,11.09748,11.14737,10.03662,9.726139,6.850172,10.11507,7.354539,7.425666,8.39383,9.496824,8.84137,8.783485,8.912039,9.065171,8.795082,8.594275,9.361676,9.061779,9.682418,8.405045,9.276216,8.833176,9.190453,9.59183,9.539869,8.733253,7.369367,9.562663,10.01336,11.11853,10.15628,10.90585,11.08803,11.3195,10.75934,10.16347,11.35598,10.35699,10.6777,10.16518,10.81373,10.70231,10.71482,10.04469,10.76188,10.29011,10.04787,10.79798,11.66863,10.21875,9.582394,10.26582,10.33434,10.91486,10.57754
"ENSG00000174231",6.348983,7.195313,6.275595,5.808691,6.289051,5.958818,4.2221,6.301691,5.436251,6.152661,5.904971,5.352287,5.388921,0.6003011,4.981538,1.787421,8.323366,7.311877,-2.566306,8.134139,5.792838,5.538892,5.410945,5.148826,5.686075,6.890892,7.001555,-0.6518384,0.7864414,5.130245,5.562052,4.640794,6.036448,6.295647,5.567321,6.355679,6.049414,6.999776,6.819688,5.074634,6.69304,6.712629,7.021157,6.836481,6.911713,5.985766,3.224073,5.801393,4.219529,4.699976,5.938062,7.238506,5.383418,6.904777,6.868414,4.562297,6.492387,6.716518,6.48192,6.150617,2.559432,5.755734,6.226238,4.872612,6.796881,6.402883,5.848308,6.855796,6.538364,6.079707,3.867025
"ENSG00000174365",2.794996,2.990401,3.662063,5.515154,4.884148,4.968734,3.691586,-2.345768,5.725758,4.471483,4.286358,4.306963,5.579443,1.978813,4.152524,0.2024588,3.415019,3.702559,-2.566306,3.158621,4.490276,4.209943,4.570012,3.274357,4.367321,2.146384,3.362012,4.658017,4.608443,4.199337,4.077492,3.801649,3.090488,0.1458997,3.077937,3.221823,1.657096,2.102536,2.717541,2.471293,3.91343,3.383128,1.992748,3.784392,4.779262,2.498984,4.079997,4.658135,4.046198,3.735895,4.245951,3.559619,4.40794,2.850446,4.23759,4.035549,5.382762,1.992492,3.510679,2.821835,3.966607,4.057242,2.729812,3.788548,4.662715,3.792684,3.453776,4.618757,4.33673,5.589282,4.554237
"ENSG00000174437",1.980552,3.713883,3.773094,3.973913,4.457522,4.611799,-0.7007318,1.741695,4.244953,3.75646,5.27996,4.533734,3.066993,1.085728,3.169398,3.372384,4.479149,4.8845,-0.2443779,5.012771,6.466028,2.311823,3.347619,3.033349,1.318958,2.47759,2.653475,4.029986,0.7864414,1.167859,4.421079,1.281392,4.288427,4.233363,4.86935,3.51133,4.379562,3.868071,3.323262,4.385563,4.864521,3.658762,2.925634,4.55491,2.35893,4.660447,0.3926725,4.52538,3.015171,3.297011,2.718704,3.334327,3.486796,4.548937,4.324395,4.381725,3.7978,3.026439,4.548154,3.473912,3.966607,-1.775648,4.118855,4.217941,3.989526,3.891087,3.709033,4.663845,4.077086,4.898303,1.443813
"ENSG00000174444",9.882251,9.730613,9.615328,9.39717,9.703407,9.494013,10.02804,9.498546,9.520382,9.692543,9.580897,9.384461,8.949636,10.81874,9.736426,9.894202,9.085729,9.616414,10.61438,9.591324,10.3466,10.08061,10.39565,10.5718,10.91294,10.22613,10.68596,9.665951,9.687739,9.858268,9.809068,10.80382,10.20576,9.932169,9.650127,9.592995,9.722108,10.15673,10.40435,9.721409,9.662965,10.11463,10.38233,10.06434,9.079627,9.089472,10.29841,8.964923,8.747818,9.051305,9.559759,9.524152,9.161626,9.596636,9.174365,8.95623,9.450236,9.486252,9.397606,9.86779,9.443669,9.448957,9.33679,9.987304,9.219903,9.434162,8.960035,8.634415,8.798474,9.520115,9.09617
"ENSG00000174456",4.557199,4.930458,4.995487,6.6255,5.525694,5.697772,6.814968,5.261563,6.600928,5.266945,5.27996,6.403426,6.630582,5.376405,4.588623,6.035349,5.165041,4.614612,5.872486,5.833221,4.670848,4.580311,5.004732,4.431898,5.116915,4.269003,3.895836,6.648896,6.669084,6.491907,6.370026,5.607111,4.360577,5.572164,4.421891,4.909879,5.217811,4.909891,4.422798,5.340709,4.398857,4.863121,4.314676,4.651126,6.947425,6.077605,5.82681,6.992691,6.905237,5.844077,5.139036,5.132947,5.706994,5.802191,5.80001,6.256194,5.020192,5.018027,5.683414,5.52755,5.154811,5.675564,5.868876,4.890646,6.2147,5.354836,5.934208,6.691325,5.634698,5.64654,6.108503
"ENSG00000174485",6.460193,6.544275,6.625537,6.841514,6.244793,6.943816,3.442226,6.806517,7.438607,6.067459,7.056766,7.326021,6.510911,4.42812,6.634917,8.473922,7.52291,7.10738,7.183563,6.199649,0.5833851,6.128515,5.48007,4.954739,4.802041,6.29285,6.642437,3.317788,5.236474,5.519188,3.924141,2.916107,6.803925,7.016264,6.29636,5.40945,6.850868,6.047394,6.007761,6.478212,6.31032,6.31511,6.033163,6.542419,7.49788,6.854683,4.460028,6.521028,6.844756,6.957443,7.40493,7.062631,6.528396,7.208615,7.012632,7.248303,7.799381,5.871637,6.526412,6.123005,7.203288,6.820542,6.440783,7.462104,7.088411,6.988772,6.798788,5.050868,4.668806,6.872136,6.310811
"ENSG00000174501",3.053308,1.812063,4.51006,3.973913,3.127817,3.733106,2.7587,3.268942,4.368688,3.64325,3.488547,3.000302,2.88642,6.117577,3.297722,5.694312,3.925214,0.6228322,-2.566306,5.340825,0.5833851,6.336207,4.830402,4.931469,5.621078,6.276996,7.294513,1.463639,3.264489,3.925886,2.468076,4.417168,6.369347,7.6616,7.278364,7.614141,6.390451,8.505122,7.017347,6.853002,7.039963,7.818195,7.455158,7.114782,3.225664,-1.748944,3.852104,2.794197,3.701062,2.197475,2.175562,2.228974,1.839097,3.587412,4.464767,4.130186,3.942189,2.458155,1.378229,4.360255,1.495301,0.5462805,4.00992,4.454547,3.17239,2.875146,4.114289,3.396364,4.267189,4.327416,2.739269
"ENSG00000174574",2.548835,0.3714907,2.477639,2.86202,2.56222,2.6858,4.2221,4.254145,4.061506,1.935431,3.443459,3.610355,2.438962,0.6003011,2.601114,0.2024588,3.656027,3.430187,4.22811,3.365072,3.75331,4.137793,2.706073,3.66138,4.088345,2.806897,2.153904,3.189464,3.651512,3.188921,2.910595,2.964202,2.909915,4.393827,3.769814,4.806786,3.422631,2.587963,1.001334,1.578208,4.094003,3.658762,1.703242,2.866854,2.79503,3.978977,1.731474,1.850781,0.0765714,2.449014,3.891769,2.739169,2.455769,2.443821,1.98125,2.400834,4.3743,1.507065,3.510679,3.558801,3.245323,2.747914,2.585423,2.769183,4.065474,2.809558,3.023142,7.046618,6.315357,7.57313,6.782043
